Borough,Admin District,Geographical District,PE Works Cohort,DBN,School Level ,Student Enrollment,Full Time Licensed PE Teachers*,F Status PE Teachers*,Itinerant PE Teachers*,Sum of F Status and Itinerant,Total Part Time and Full Time Licensed PE Teachers*,Shared Licensed PE Teachers with Another School*,Ratio of Full Time Licensed PE Teachers to Students*
Manhattan,1,1,2,01M015,Elementary,143,1,,,,1,,1:143
Manhattan,1,1,2,01M019,Elementary,237,1,,,,1,,1:237
Manhattan,1,1,2,01M020,Elementary,500,1,,,,1,,1:500
Manhattan,1,1,2,01M034,K-8,363,1,,,,1,,1:363
Manhattan,1,1,2,01M063,Elementary,180,1,,,,1,,1:180
Manhattan,1,1,2,01M064,Elementary,216,1,,,,1,,1:216
Manhattan,1,1,2,01M110,Elementary,352,,,,,0,,0
Manhattan,1,1,2,01M134,Elementary,231,1,,,,1,,1:231
Manhattan,1,1,2,01M137,Elementary,131,,,,,0,,0
Manhattan,1,1,2,01M140,K-8,344,1,,,,1,,1:344
Manhattan,1,1,2,01M142,Elementary,316,,,,,0,,0
Manhattan,1,1,2,01M184,K-8,615,2,,,,2,,1:308
Manhattan,1,1,2,01M188,K-8,403,1,,,,1,,1:403
Manhattan,1,1,2,01M292,Secondary School,151,3,,,,3,,1:50
Manhattan,1,1,2,01M301,Junior High-Intermediate-Middle,147,1,,,,1,,1:147
Manhattan,1,1,2,01M315,Elementary,260,,,,,0,,0
Manhattan,1,1,2,01M332,Junior High-Intermediate-Middle,104,,,,,0,,0
Manhattan,1,1,2,01M345,Junior High-Intermediate-Middle,98,1,,,,1,,1:98
Manhattan,1,1,2,01M361,Elementary,223,,,,,0,,0
Manhattan,1,1,2,01M363,Elementary,282,1,,,,1,,1:282
Manhattan,1,1,2,01M364,Elementary,291,,,,,0,,0
Manhattan,1,1,2,01M378,Junior High-Intermediate-Middle,252,1,,,,1,,1:252
Manhattan,1,1,2,01M448,High School,315,1,,,,1,,1:315
Manhattan,1,1,2,01M450,Secondary School,664,,,,,0,,0
Manhattan,1,1,2,01M458,High School,176,,1,,1,1,,0
Manhattan,1,1,2,01M509,High School,252,2,,,,2,,1:126
Manhattan,1,1,2,01M515,High School,429,1,,,,1,,1:429
Manhattan,1,1,2,01M539,K-12 All Grades,1736,6,,,,6,,1:289
Manhattan,1,1,2,01M650,High School,160,1,,,,1,,1:160
Manhattan,1,1,2,01M696,High School,532,3,,,,3,,1:177
Manhattan,1,1,2,01M839,Junior High-Intermediate-Middle,364,1,,,,1,,1:364
Manhattan,2,2,3,02M001,Elementary,354,1,,,,1,,1:354
Manhattan,2,2,3,02M002,Elementary,615,,,,,0,,0
Manhattan,2,2,3,02M003,Elementary,715,,,,,0,,0
Manhattan,2,2,3,02M006,Elementary,685,1,,,,1,,1:685
Manhattan,2,2,3,02M011,Elementary,887,2,,,,2,,1:444
Manhattan,2,2,3,02M033,Elementary,581,1,,,,1,,1:581
Manhattan,2,2,3,02M040,Elementary,581,,,,,0,,0
Manhattan,2,2,3,02M041,Elementary,674,1,,,,1,,1:674
Manhattan,2,2,3,02M042,Elementary,671,,,,,0,,0
Manhattan,2,2,3,02M047,High School,178,1,,,,1,,1:178
Manhattan,2,2,3,02M051,Elementary,303,,1,,1,1,,0
Manhattan,2,2,3,02M059,Elementary,555,,,,,0,,0
Manhattan,2,2,3,02M077,Elementary,344,,,,,0,,0
Manhattan,2,2,3,02M089,Elementary,377,,,1,1,1,Yes,0
Manhattan,2,2,3,02M104,Junior High-Intermediate-Middle,1089,3,1,,1,4,,1:363
Manhattan,2,2,3,02M111,Elementary,331,2,,,,2,,1:166
Manhattan,2,2,3,02M114,Junior High-Intermediate-Middle,438,1,,,,1,,1:438
Manhattan,2,2,3,02M116,Elementary,558,1,,,,1,,1:558
Manhattan,2,2,3,02M124,Elementary,729,,,,,0,,0
Manhattan,2,2,3,02M126,K-8,714,1,,,,1,,1:714
Manhattan,2,2,3,02M130,Elementary,942,,,,,0,,0
Manhattan,2,2,3,02M131,Junior High-Intermediate-Middle,402,1,,,,1,,1:402
Manhattan,2,2,3,02M135,High School,236,1,1,,1,2,,1:236
Manhattan,2,2,3,02M139,High School,269,1,,,,1,Yes,1:269
Manhattan,2,2,3,02M150,Elementary,161,,,,,0,,0
Manhattan,2,2,3,02M151,Elementary,526,1,,,,1,,1:526
Manhattan,2,2,3,02M158,Elementary,674,1,,,,1,,1:674
Manhattan,2,2,3,02M167,Junior High-Intermediate-Middle,1316,2,,,,2,,1:658
Manhattan,2,2,3,02M177,Junior High-Intermediate-Middle,132,1,,,,1,,1:132
Manhattan,2,2,3,02M183,Elementary,536,,,,,0,,0
Manhattan,2,2,3,02M198,Elementary,431,1,,,,1,,1:431
Manhattan,2,2,3,02M212,Elementary,339,1,,,,1,,1:339
Manhattan,2,2,3,02M217,K-8,508,1,,,,1,,1:508
Manhattan,2,2,3,02M225,K-8,277,,,,,0,,0
Manhattan,2,2,3,02M234,Elementary,691,,,,,0,,0
Manhattan,2,2,3,02M255,Junior High-Intermediate-Middle,374,1,,,,1,,1:374
Manhattan,2,2,3,02M260,Secondary School,370,1,,,,1,,1:370
Manhattan,2,2,3,02M267,Elementary,332,1,,,,1,,1:332
Manhattan,2,2,3,02M276,K-8,855,2,,,,2,,1:855
Manhattan,2,2,3,02M280,High School,180,,1,,1,1,,0
Manhattan,2,2,3,02M281,Elementary,109,,,,,0,,0
Manhattan,2,2,3,02M282,High School,191,1,,,,1,,1:191
Manhattan,2,2,3,02M288,High School,390,1,,,,1,,1:390
Manhattan,2,2,3,02M289,Junior High-Intermediate-Middle,287,,,1,1,1,Yes,0
Manhattan,2,2,3,02M290,Elementary,610,,,,,0,,0
Manhattan,2,2,3,02M294,High School,326,1,,,,1,,1:326
Manhattan,2,2,3,02M296,High School,373,2,,,,2,,1:187
Manhattan,2,2,3,02M298,High School,464,1,,,,1,,1:464
Manhattan,2,2,3,02M300,High School,365,1,,,,1,,1:365
Manhattan,2,2,3,02M303,High School,371,1,,,,1,,1:371
Manhattan,2,2,3,02M305,High School,301,2,,,,2,,1:151
Manhattan,2,2,3,02M308,High School,329,1,,,,1,,1:329
Manhattan,2,2,3,02M312,Junior High-Intermediate-Middle,546,2,,,,2,,1:273
Manhattan,2,2,3,02M313,High School,189,1,,,,1,,1:189
Manhattan,2,2,3,02M316,High School,318,,,,,0,,0
Manhattan,2,2,3,02M340,Elementary,83,,,,,0,,0
Manhattan,2,2,3,02M343,Elementary,231,1,,,,1,,1:231
Manhattan,2,2,3,02M347,K-8,124,,,,,0,,0
Manhattan,2,2,3,02M374,High School,501,3,,,,3,,1:167
Manhattan,2,2,3,02M376,High School,449,1,,,,1,,1:449
Manhattan,2,2,3,02M392,High School,403,2,,,,2,,1:202
Manhattan,2,2,3,02M393,High School,424,2,,,,2,Yes,1:212
Manhattan,2,2,3,02M394,High School,209,1,,,,1,,1:209
Manhattan,2,2,3,02M397,K-8,394,1,,,,1,,1:394
Manhattan,2,2,3,02M399,High School,425,3,,,,3,,1:142
Manhattan,2,2,3,02M400,High School,1198,5,,,,5,,1:240
Manhattan,2,2,3,02M407,Secondary School,479,1,,,,1,,1:479
Manhattan,2,2,3,02M408,Secondary School,532,,,,,0,,0
Manhattan,2,2,3,02M411,High School,445,1,,,,1,,1:445
Manhattan,2,2,3,02M412,High School,523,1,,,,1,,1:523
Manhattan,2,2,3,02M413,Secondary School,726,2,,,,2,,1:363
Manhattan,2,2,3,02M414,High School,443,1,,,,1,,1:443
Manhattan,2,2,3,02M416,High School,550,3,,,,3,,1:183
Manhattan,2,2,3,02M418,High School,633,2,,,,2,,1:317
Manhattan,2,2,3,02M419,High School,335,1,,,,1,,1:335
Manhattan,2,2,3,02M420,High School,1634,5,,,,5,,1:327
Manhattan,2,2,3,02M422,Secondary School,641,3,,,,3,,1:214
Manhattan,2,2,3,02M425,High School,611,1,,,,1,,1:611
Manhattan,2,2,3,02M427,High School,257,2,,,,2,,1:129
Manhattan,2,2,3,02M432,High School,266,1,,,,1,,1:266
Manhattan,2,2,3,02M437,High School,476,2,,,,2,,1:238
Manhattan,2,2,3,02M438,High School,306,3,,,,3,,1:102
Manhattan,2,2,3,02M439,High School,431,2,,,,2,,1:216
Manhattan,2,2,3,02M442,K-8,149,,,,,0,,0
Manhattan,2,2,3,02M449,High School,428,,,,,0,,0
Manhattan,2,2,3,02M459,High School,321,1,,,,1,,1:321
Manhattan,2,2,3,02M475,High School,3307,10,,,,10,,1:331
Manhattan,2,2,3,02M489,High School,705,2,,,,2,,1:353
Manhattan,2,2,3,02M500,High School,268,1,,,,1,,1:268
Manhattan,2,2,3,02M507,High School,456,2,,,,2,Yes,1:228
Manhattan,2,2,3,02M519,High School,495,1,,,,1,,1:495
Manhattan,2,2,3,02M520,High School,492,3,,,,3,,1:164
Manhattan,2,2,3,02M527,Elementary,221,,,,,0,,0
Manhattan,2,2,3,02M529,High School,603,2,,,,2,,1:302
Manhattan,2,2,3,02M531,High School,243,,,,,0,,0
Manhattan,2,2,3,02M533,High School,405,2,,,,2,,1:203
Manhattan,2,2,3,02M534,High School,436,1,,,,1,,1:436
Manhattan,2,2,3,02M542,High School,496,1,,,,1,,1:496
Manhattan,2,2,3,02M543,High School,388,1,1,,1,2,,1:388
Manhattan,2,2,3,02M544,High School,217,,,,,0,,0
Manhattan,2,2,3,02M545,High School,413,1,,,,1,,1:413
Manhattan,2,2,3,02M546,High School,445,2,,,,2,,1:223
Manhattan,2,2,3,02M550,High School,365,1,,,,1,,1:365
Manhattan,2,2,3,02M551,High School,398,2,,,,2,,1:199
Manhattan,2,2,3,02M560,High School,432,,,,,0,,0
Manhattan,2,2,3,02M565,High School,142,,,,,0,,0
Manhattan,2,2,3,02M570,High School,195,1,,,,1,,0
Manhattan,2,2,3,02M575,High School,508,3,,,,3,,1:169
Manhattan,2,2,3,02M580,High School,484,3,,,,3,,1:161
Manhattan,2,2,3,02M586,High School,37,1,,,,1,,1:37
Manhattan,2,2,3,02M600,High School,1734,5,,,,5,,1:347
Manhattan,2,2,3,02M605,High School,194,,,,,0,,0
Manhattan,2,2,3,02M615,High School,415,1,,,,1,,1:415
Manhattan,2,2,3,02M625,High School,94,,,,,0,,0
Manhattan,2,2,3,02M630,High School,1404,5,,,,5,,1:281
Manhattan,2,2,3,02M655,Secondary School,553,3,,,,3,,1:184
Manhattan,2,2,3,02M896,Junior High-Intermediate-Middle,383,1,,,,1,,1:383
Manhattan,2,2,3,02M933,Junior High-Intermediate-Middle,151,1,,,,1,,1:151
Manhattan,3,3,2,03M009,Elementary,581,,,,,0,,0
Manhattan,3,3,2,03M054,Junior High-Intermediate-Middle,836,1,,,,1,,1:836
Manhattan,3,3,2,03M075,Elementary,549,1,,,,1,,1:549
Manhattan,3,3,2,03M076,K-8,433,,,,,0,,0
Manhattan,3,3,2,03M084,Elementary,499,,,,,0,,0
Manhattan,3,3,2,03M087,Elementary,823,,,,,0,,0
Manhattan,3,3,2,03M145,Elementary,299,1,,,,1,,1:299
Manhattan,3,3,2,03M149,K-8,236,1,,,,1,,1:236
Manhattan,3,3,2,03M163,Elementary,540,,,,,0,,0
Manhattan,3,3,2,03M165,K-8,708,2,,,,2,,1:354
Manhattan,3,3,2,03M166,Elementary,591,1,,,,1,,1:591
Manhattan,3,3,2,03M180,K-8,512,2,,,,2,,1:256
Manhattan,3,3,2,03M185,Early Childhood,168,,,,,0,,0
Manhattan,3,3,2,03M191,K-8,349,1,,,,1,,1:349
Manhattan,3,3,2,03M199,Elementary,883,,,,,0,,0
Manhattan,3,3,2,03M208,Elementary,131,,,,,0,,0
Manhattan,3,3,2,03M241,Elementary,108,,,,,0,,0
Manhattan,3,3,2,03M242,Elementary,188,1,,,,1,,1:188
Manhattan,3,3,2,03M243,Junior High-Intermediate-Middle,229,,,,,0,,0
Manhattan,3,3,2,03M245,Junior High-Intermediate-Middle,398,,,,,0,,0
Manhattan,3,3,2,03M247,Junior High-Intermediate-Middle,194,,,,,0,,0
Manhattan,3,3,2,03M250,Junior High-Intermediate-Middle,174,,,,,0,,0
Manhattan,3,3,2,03M256,Junior High-Intermediate-Middle,128,1,,,,1,,1:128
Manhattan,3,3,2,03M258,Junior High-Intermediate-Middle,226,1,,,,1,,1:226
Manhattan,3,3,2,03M291,Secondary School,136,,,,,0,,0
Manhattan,3,3,2,03M299,High School,395,2,,,,2,,1:198
Manhattan,3,3,2,03M307,High School,372,1,,,,1,,1:372
Manhattan,3,3,2,03M333,K-8,724,1,,,,1,,1:724
Manhattan,3,3,2,03M334,K-8,556,1,1,,1,2,,1:556
Manhattan,3,3,2,03M402,High School,306,1,,,,1,,1:306
Manhattan,3,3,2,03M403,High School,409,2,,,,2,,1:205
Manhattan,3,3,2,03M404,High School,130,1,,,,1,,1:130
Manhattan,3,3,2,03M415,Secondary School,331,2,,,,2,,1:166
Manhattan,3,3,2,03M417,High School,365,3,,,,3,,1:122
Manhattan,3,3,2,03M421,Junior High-Intermediate-Middle,178,,,,,0,,0
Manhattan,3,3,2,03M452,Elementary,316,1,,,,1,,1:316
Manhattan,3,2,2,03M479,High School,1294,2,,,,2,,1:647
Manhattan,3,3,2,03M485,High School,2674,6,1,,1,7,,1:446
Manhattan,3,3,2,03M492,High School,458,4,,,,4,,1:115
Manhattan,3,3,2,03M494,High School,509,3,,,,3,,1:170
Manhattan,3,3,2,03M505,High School,345,2,,,,2,,1:173
Manhattan,3,3,2,03M541,High School,437,1,1,,1,2,,1:437
Manhattan,3,3,2,03M859,K-12 All Grades,270,,1,,1,1,,0
Manhattan,3,3,2,03M860,Secondary School,354,2,,,,2,,1:177
Manhattan,3,3,2,03M862,Junior High-Intermediate-Middle,342,,,,,0,,0
Manhattan,4,4,1,04M007,K-8,318,1,,,,1,,1:318
Manhattan,4,4,1,04M012,K-8,555,1,,,,1,,1:555
Manhattan,4,4,1,04M037,Elementary,186,,,,,0,,0
Manhattan,4,4,1,04M038,Elementary,204,,,,,0,,0
Manhattan,4,4,1,04M050,K-8,254,1,,,,1,,1:254
Manhattan,4,4,1,04M057,K-8,787,,,,,0,,0
Manhattan,4,4,1,04M072,K-8,570,1,,,,1,,1:570
Manhattan,4,4,1,04M083,Elementary,402,,,,,0,,0
Manhattan,4,4,1,04M096,K-8,421,1,,,,1,,1:421
Manhattan,4,4,1,04M102,Elementary,257,1,,,,1,,1:257
Manhattan,4,4,1,04M108,K-8,543,1,,,,1,,1:543
Manhattan,4,4,1,04M112,Early Childhood,293,,,,,0,,0
Manhattan,4,4,1,04M146,Elementary,311,1,,,,1,,1:311
Manhattan,4,4,1,04M155,Elementary,305,,,,,0,,0
Manhattan,4,4,1,04M171,K-8,690,1,,,,1,,1:690
Manhattan,4,4,1,04M182,Elementary,343,,,,,0,,0
Manhattan,4,4,1,04M206,K-8,464,1,,,,1,,1:464
Manhattan,4,4,1,04M224,Junior High-Intermediate-Middle,159,,,,,0,,0
Manhattan,4,4,1,04M372,Secondary School,539,2,,,,2,,1:270
Manhattan,4,4,1,04M375,Elementary,246,1,,,,1,,1:246
Manhattan,4,4,1,04M377,Junior High-Intermediate-Middle,157,,,,,0,,0
Manhattan,4,4,1,04M381,Junior High-Intermediate-Middle,102,,,,,0,,0
Manhattan,4,4,1,04M406,Junior High-Intermediate-Middle,151,1,,,,1,,1:151
Manhattan,4,4,1,04M409,High School,203,1,,,,1,,1:203
Manhattan,4,4,1,04M435,High School,1579,6,,,,6,,1:263
Manhattan,4,4,1,04M495,High School,394,,,,,0,,0
Manhattan,4,4,1,04M497,Elementary,177,,,,,0,,0
Manhattan,4,4,1,04M555,High School,461,1,,,,1,,1:461
Manhattan,4,4,1,04M610,Secondary School,485,1,,,,1,,1:485
Manhattan,4,4,1,04M680,High School,298,1,,,,1,,1:298
Manhattan,4,4,1,04M825,Junior High-Intermediate-Middle,225,1,,,,1,,1:225
Manhattan,4,4,1,04M964,K-8,318,1,,,,1,,1:318
Manhattan,5,5,2,05M030,Elementary,246,2,,,,2,,1:246
Manhattan,5,5,2,05M036,Elementary,383,,,,,0,,0
Manhattan,5,5,2,05M046,K-8,670,,,,,0,,0
Manhattan,5,5,2,05M092,Elementary,245,,,,,0,,0
Manhattan,5,5,2,05M123,K-8,456,1,,,,1,,1:456
Manhattan,5,5,2,05M125,Elementary,174,,,,,0,,0
Manhattan,5,5,2,05M129,K-8,401,1,,,,1,,1:401
Manhattan,5,5,2,05M133,Elementary,173,,,,,0,,0
Manhattan,5,5,2,05M148,Secondary School,188,1,,,,1,Yes,1:188
Manhattan,5,5,2,05M154,Elementary,262,,,,,0,,0
Manhattan,5,5,2,05M157,High School,186,1,,,,1,,1:186
Manhattan,5,5,2,05M161,K-8,852,2,,,,2,,1:426
Manhattan,5,5,2,05M175,Elementary,307,,,,,0,,0
Manhattan,5,5,2,05M194,Elementary,161,1,,,,1,,1:161
Manhattan,5,5,2,05M197,Elementary,264,2,,,,2,,1:264
Manhattan,5,5,2,05M200,Elementary,386,1,,,,1,,1:193
Manhattan,5,5,2,05M285,High School,162,1,,,,1,,1:162
Manhattan,5,5,2,05M286,Junior High-Intermediate-Middle,145,,,,,0,,0
Manhattan,5,5,2,05M302,Junior High-Intermediate-Middle,144,,,,,0,,0
Manhattan,5,5,2,05M304,High School,367,1,,,,1,,0
Manhattan,5,5,2,05M318,Elementary,217,,,,,0,,0
Manhattan,5,5,2,05M362,Secondary School,657,2,,,,2,,1:329
Manhattan,5,5,2,05M367,High School,151,1,,,,1,,1:151
Manhattan,5,5,2,05M369,High School,311,1,,,,1,,0
Manhattan,5,5,2,05M410,Junior High-Intermediate-Middle,103,1,,,,1,,1:103
Manhattan,5,5,2,05M469,Secondary School,31,1,,,,1,,1:31
Manhattan,5,5,2,05M499,Secondary School,1325,3,,,,3,,1:442
Manhattan,5,5,2,05M514,Junior High-Intermediate-Middle,202,1,,,,1,,1:202
Manhattan,5,5,2,05M517,Elementary,246,1,,,,1,,1:246
Manhattan,5,5,2,05M670,Secondary School,533,2,,,,2,,1:267
Manhattan,5,5,2,05M685,High School,21,,,,,0,Yes,0
Manhattan,5,5,2,05M692,High School,469,2,,,,2,,1:235
Manhattan,6,6,3,06M004,Elementary,606,1,,,,1,,1:606
Manhattan,6,6,3,06M005,Elementary,564,,,,,0,,0
Manhattan,6,6,3,06M008,Elementary,496,2,,,,2,,1:248
Manhattan,6,6,3,06M018,K-8,366,1,,,,1,,1:366
Manhattan,6,6,3,06M028,Elementary,634,,,,,0,,0
Manhattan,6,6,3,06M048,Elementary,540,,,,,0,,0
Manhattan,6,6,3,06M052,Junior High-Intermediate-Middle,402,2,,,,2,,1:201
Manhattan,6,6,3,06M098,Elementary,490,,,,,0,,0
Manhattan,6,6,3,06M103,Elementary,197,,,,,0,,0
Manhattan,6,6,3,06M115,Elementary,492,1,,,,1,,1:492
Manhattan,6,6,3,06M128,Elementary,527,1,,,,1,,1:527
Manhattan,6,6,3,06M132,Elementary,418,,,,,0,,0
Manhattan,6,6,3,06M143,Junior High-Intermediate-Middle,342,1,,,,1,,1:342
Manhattan,6,6,3,06M152,Elementary,555,,,,,0,,0
Manhattan,6,6,3,06M153,Elementary,650,,,,,0,,0
Manhattan,6,6,3,06M173,Elementary,503,1,,,,1,,1:503
Manhattan,6,6,3,06M178,Elementary,298,1,,,,1,,1:298
Manhattan,6,6,3,06M187,K-8,782,1,,,,1,,1:782
Manhattan,6,6,3,06M189,Elementary,917,1,,,,1,,1:917
Manhattan,6,6,3,06M192,Elementary,252,1,,,,1,,1:252
Manhattan,6,6,3,06M209,Junior High-Intermediate-Middle,159,1,,,,1,,1:159
Manhattan,6,6,3,06M210,K-8,412,1,,,,1,,1:412
Manhattan,6,6,3,06M211,High School,190,,1,,1,1,,0
Manhattan,6,6,3,06M218,Junior High-Intermediate-Middle,221,2,,,,2,,1:111
Manhattan,6,6,3,06M223,Junior High-Intermediate-Middle,269,1,,,,1,,1:269
Manhattan,6,6,3,06M278,K-8,525,1,,,,1,,1:525
Manhattan,6,6,3,06M293,Secondary School,598,2,,,,2,,1:299
Manhattan,6,6,3,06M311,K-8,421,2,,,,2,,1:211
Manhattan,6,6,3,06M314,Elementary,266,,,,,0,,0
Manhattan,6,6,3,06M319,Junior High-Intermediate-Middle,517,1,,,,1,,1:517
Manhattan,6,6,3,06M322,Junior High-Intermediate-Middle,300,2,,,,2,,1:150
Manhattan,6,6,3,06M324,Junior High-Intermediate-Middle,430,1,,,,1,,1:430
Manhattan,6,6,3,06M325,Elementary,214,,,,,0,,0
Manhattan,6,6,3,06M326,Junior High-Intermediate-Middle,158,1,,,,1,,1:158
Manhattan,6,6,3,06M328,Junior High-Intermediate-Middle,144,,,,,0,,0
Manhattan,6,6,3,06M346,Secondary School,614,4,,,,4,,1:154
Manhattan,6,6,3,06M348,K-12 All Grades,694,,,,,0,,0
Manhattan,6,6,3,06M349,Junior High-Intermediate-Middle,126,,,,,0,,0
Manhattan,6,6,3,06M366,K-8,451,,,,,0,,0
Manhattan,6,6,3,06M368,Elementary,207,,,,,0,,0
Manhattan,6,6,3,06M423,High School,197,2,,,,2,,1:99
Manhattan,6,6,3,06M462,High School,437,2,,,,2,,1:437
Manhattan,6,6,3,06M463,High School,365,2,,,,2,,1:183
Manhattan,6,6,3,06M467,High School,552,3,,,,3,,1:184
Manhattan,6,6,3,06M468,High School,461,2,1,,1,3,,1:231
Manhattan,6,6,3,06M513,Elementary,169,,,,,0,,0
Manhattan,6,6,3,06M528,Junior High-Intermediate-Middle,196,,,,,0,,0
Manhattan,6,6,3,06M540,High School,1330,5,,,,5,,1:266
Manhattan,6,6,3,06M552,High School,458,2,,,,2,,1:229
Queens,30,30,2,30Q300,K-8,230,,,,,0,,0
Bronx,7,7,2,07X001,Elementary,624,2,,,,2,,1:624
Bronx,7,7,2,07X005,K-8,685,1,,,,1,,1:685
Bronx,7,7,2,07X018,Elementary,557,1,,,,1,,1:557
Bronx,7,7,2,07X025,Elementary,455,,,,,0,,0
Bronx,7,7,2,07X029,K-8,698,1,,,,1,,1:698
Bronx,7,7,2,07X030,Elementary,498,1,,,,1,,1:498
Bronx,7,7,2,07X031,K-8,633,,,,,0,,0
Bronx,7,7,2,07X043,Elementary,425,,,,,0,,0
Bronx,7,7,2,07X049,Elementary,593,1,,,,1,,1:593
Bronx,7,7,2,07X065,Elementary,360,1,,,,1,,1:360
Bronx,7,7,2,07X151,Junior High-Intermediate-Middle,233,1,,,,1,,1:233
Bronx,7,7,2,07X154,Elementary,345,1,,,,1,,1:345
Bronx,7,7,2,07X157,Elementary,578,,,,,0,,0
Bronx,7,7,2,07X161,Elementary,459,,,,,0,,0
Bronx,7,7,2,07X162,Junior High-Intermediate-Middle,341,1,,,,1,,1:341
Bronx,7,7,2,07X179,Elementary,318,,,,,0,,0
Bronx,7,7,2,07X221,Secondary School,635,2,,,,2,,1:318
Bronx,7,7,2,07X223,Secondary School,587,2,,,,2,,1:294
Bronx,7,7,2,07X224,Junior High-Intermediate-Middle,354,,,1,1,1,Yes,0
Bronx,7,7,2,07X259,High School,319,2,,,,2,,1:160
Bronx,7,7,2,07X277,Elementary,398,,,,,0,,0
Bronx,7,7,2,07X296,Junior High-Intermediate-Middle,318,1,,,,1,,1:318
Bronx,7,7,2,07X298,Junior High-Intermediate-Middle,298,1,,,,1,,1:298
Bronx,7,7,2,07X321,High School,126,1,,,,1,,1:126
Bronx,7,7,2,07X334,High School,392,1,,,,1,,1:392
Bronx,7,7,2,07X343,Junior High-Intermediate-Middle,293,,,1,1,1,Yes,0
Bronx,7,7,2,07X359,Elementary,252,1,,,,1,,1:252
Bronx,7,7,2,07X369,Elementary,224,,,,,0,,0
Bronx,7,7,2,07X379,High School,141,1,,,,1,,1:141
Bronx,7,7,2,07X381,High School,142,1,,,,1,,1:142
Bronx,7,7,2,07X385,Elementary,59,,,,,0,,0
Bronx,7,7,2,07X427,High School,282,1,,,,1,,1:282
Bronx,7,7,2,07X473,High School,296,1,,,,1,,1:148
Bronx,7,7,2,07X495,High School,466,1,,,,1,,1:466
Bronx,7,7,2,07X500,Secondary School,503,1,,,,1,,1:503
Bronx,7,7,2,07X520,High School,87,,1,,1,1,,0
Bronx,7,7,2,07X522,High School,524,2,,,,2,,1:262
Bronx,7,7,2,07X527,High School,449,2,,,,2,,1:225
Bronx,7,7,2,07X547,High School,360,1,,,,1,,1:180
Bronx,7,7,2,07X548,High School,525,3,,,,3,,1:175
Bronx,7,7,2,07X551,Secondary School,567,3,,,,3,,1:189
Bronx,7,7,2,07X557,High School,163,2,,,,2,,1:82
Bronx,7,7,2,07X600,High School,386,2,,,,2,,1:193
Bronx,7,7,2,07X670,High School,484,3,,,,3,,1:161
Bronx,8,8,1,08X014,Elementary,588,1,,,,1,,1:588
Bronx,8,8,1,08X036,Elementary,686,1,,,,1,,1:686
Bronx,8,8,1,08X048,Elementary,695,1,,,,1,,1:695
Bronx,8,8,1,08X062,Elementary,678,1,,,,1,,1:678
Bronx,8,8,1,08X069,Elementary,544,1,,,,1,,1:544
Bronx,8,8,1,08X071,K-8,1648,5,,,,5,,1:330
Bronx,8,8,1,08X072,Elementary,758,,,,,0,,0
Bronx,8,8,1,08X075,Elementary,577,,,,,0,,0
Bronx,8,8,1,08X093,Elementary,310,1,,,,1,,1:310
Bronx,8,8,1,08X100,Elementary,551,,,,,0,,0
Bronx,8,8,1,08X101,Junior High-Intermediate-Middle,485,2,,,,2,,1:243
Bronx,8,8,1,08X107,Elementary,484,,,,,0,,0
Bronx,8,8,1,08X119,Elementary,891,,,,,0,,0
Bronx,8,8,1,08X123,Junior High-Intermediate-Middle,319,2,,,,2,,1:160
Bronx,8,8,1,08X125,Junior High-Intermediate-Middle,358,1,,,,1,,1:358
Bronx,8,8,1,08X130,Elementary,453,1,,,,1,,1:453
Bronx,8,8,1,08X131,Junior High-Intermediate-Middle,512,2,,,,2,,1:256
Bronx,8,8,1,08X138,Elementary,677,1,,,,1,,1:677
Bronx,8,8,1,08X140,Elementary,568,,,,,0,,0
Bronx,8,8,1,08X146,Elementary,351,,,,,0,,0
Bronx,8,8,1,08X152,Elementary,807,,,,,0,,0
Bronx,8,8,1,08X182,Elementary,925,,,,,0,,0
Bronx,8,8,1,08X269,Secondary School,572,2,,,,2,,1:286
Bronx,8,8,1,08X282,High School,294,2,,,,2,,1:147
Bronx,8,8,1,08X293,High School,416,1,,,,1,,1:416
Bronx,8,8,1,08X301,Junior High-Intermediate-Middle,188,1,,,,1,,1:188
Bronx,8,8,1,08X302,Junior High-Intermediate-Middle,469,1,,,,1,,1:469
Bronx,8,8,1,08X304,Elementary,471,1,,,,1,,1:471
Bronx,8,8,1,08X305,High School,278,1,,,,1,,1:278
Bronx,8,8,1,08X312,High School,421,2,,,,2,,1:211
Bronx,8,8,1,08X320,High School,318,2,,,,2,,1:159
Bronx,8,8,1,08X332,High School,166,1,,,,1,,1:166
Bronx,8,8,1,08X333,Elementary,366,,,,,0,,0
Bronx,8,8,1,08X335,Elementary,254,1,,,,1,,1:254
Bronx,8,8,1,08X337,Junior High-Intermediate-Middle,465,2,,,,2,,1:233
Bronx,8,8,1,08X348,High School,266,1,,,,1,,1:266
Bronx,8,8,1,08X349,High School,273,2,,,,2,,1:137
Bronx,8,8,1,08X366,Junior High-Intermediate-Middle,88,,,,,0,Yes,0
Bronx,8,8,1,08X367,High School,640,3,,,,3,,1:213
Bronx,8,8,1,08X371,Junior High-Intermediate-Middle,277,,,1,1,1,Yes,0
Bronx,8,8,1,08X375,Junior High-Intermediate-Middle,239,2,,,,2,,1:120
Bronx,8,8,1,08X376,Secondary School,370,1,,,,1,,1:370
Bronx,8,8,1,08X377,High School,143,1,,,,1,,1:143
Bronx,8,8,1,08X392,Elementary,108,1,,,,1,Yes,1:108
